id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN,País Store
10007176,EA SPORTS FC™ 24 Standard Edition PS4版 & PS5版,2024-03-11T19:00:34.199351,"PS4, PS5",スポーツ,エレクトロニック・アーツ（株）,2023/9/28,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.42,"56,105件の評価",45％,12％,10％,5％,28％,"¥13,000","¥5,200","¥13,000","¥5,200",JAP
228748,Fortnite,2024-03-11T19:00:37.657053,PS5,"アクション, アドベンチャー",EPIC GAMES,2017/7/21,"アラビア語, イタリア語, スペイン語, スペイン語(メキシコ), トルコ語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 日本語, 英語, 韓国語",4.32,"6,709,903件の評価",71％,10％,8％,1％,10％,無料,無料,無料,無料,JAP
10000657,HELLDIVERS™ 2,2024-03-11T19:00:40.852496,PS5,アクション,ソニー・インタラクティブエンタテインメント,2024/2/8,"日本語, 英語",4.47,"41,517件の評価",80％,7％,2％,2％,9％,"¥4,480","¥4,480","¥4,480","¥4,480",JAP
10007978,『WWE 2K24』両世代機対応デジタル エディション,2024-03-11T19:00:43.845551,"PS4, PS5",スポーツ,Take-Two,2024/3/7,No hay información,4.72,"1,228件の評価",87％,6％,3％,1％,3％,"¥8,800","¥8,800","¥8,800","¥8,800",JAP
10001130,Call of Duty®: Modern Warfare® III - クロスジェンバンドル,2024-03-11T19:00:47.907037,"PS4, PS5",アクション,"Activision Publishing, Inc.",2023/11/2,No hay información,4.04,"291,542件の評価",62％,11％,11％,2％,14％,"¥9,800","¥9,800","¥9,800","¥9,800",JAP
10007788,PS5™版『NBA 2K24』コービー・ブライアント エディション (通常版),2024-03-11T19:00:54.702818,PS5,スポーツ,Take-Two,2023/9/7,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.17,"19,215件の評価",36％,14％,12％,8％,31％,"¥8,800","¥8,800","¥8,800","¥8,800",JAP
201930,GTAオンライン (PlayStation®5),2024-03-11T19:00:58.117855,PS5,"アクション, アドベンチャー",Take-Two Interactive Japan GK,2022/3/14,"日本語, 英語",4.52,"677,661件の評価",79％,8％,5％,1％,7％,"¥2,475","¥2,475","¥2,475","¥2,475",JAP
10003999,FINAL FANTASY VII REBIRTH,2024-03-11T19:01:00.219264,PS5,RPG,(株)スクウェア・エニックス,2024/2/28,"イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), 日本語, 英語",4.8,"19,090件の評価",93％,2％,2％,1％,3％,"¥9,878","¥9,878","¥9,878","¥9,878",JAP
10002427,eFootball™ 2024,2024-03-11T19:01:05.575793,PS5,スポーツ,(株)コナミデジタルエンタテインメント,2021/9/30,"日本語, 英語",3.75,"267,567件の評価",53％,12％,12％,3％,20％,無料,無料,無料,無料,JAP
203715,ロケットリーグ®,2024-03-11T19:01:08.569490,PS4,"スポーツ, アクション, ドライビング／レース",Psyonix LLC,2020/9/23,"イタリア語, オランダ語, スペイン語, トルコ語, ドイツ語, フランス語 (フランス), ポルトガル語 (ポルトガル), ポーランド語, ロシア語, 日本語, 英語, 韓国語",4.37,"1,094,525件の評価",71％,12％,8％,1％,8％,無料,無料,無料,無料,JAP
10005844,Dragon's Dogma 2,2024-03-11T19:01:11.480802,PS5,"アクション, RPG",(株)カプコン,2024/3/21,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,"¥8,990","¥8,990","¥8,990","¥8,990",JAP
10002788,UFC™ 5,2024-03-11T19:01:14.677366,PS5,格闘,エレクトロニック・アーツ（株）,2023/10/26,"イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3,"6,225件の評価",30％,16％,12％,9％,34％,"¥13,000","¥7,800","¥13,000","¥7,800",JAP
10007412,Taxi Life: A City Driving Simulator,2024-03-11T19:01:17.053348,PS5,"ドライビング／レース, シミュレーション",NACON SA,2024/3/7,"アラビア語, イタリア語, オランダ語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",2.82,468件の評価,25％,13％,14％,14％,34％,"¥5,830","¥5,830","¥5,830","¥5,830",JAP
10000333,ELDEN RING PS4 & PS5,2024-03-11T19:01:20.627491,"PS4, PS5",RPG,(株)フロム・ソフトウェア,2022/2/24,日本語,4.72,"62,881件の評価",89％,4％,1％,1％,5％,"¥9,240","¥9,240","¥9,240","¥9,240",JAP
10000956,グランツーリスモ７,2024-03-11T19:01:24.128836,"PS4, PS5",ドライビング／レース,株式会社ソニー・インタラクティブエンタテインメント,2022/3/3,"日本語, 英語",4.35,"17,459件の評価",71％,13％,5％,2％,9％,"¥10,890","¥7,514","¥10,890","¥7,514",JAP
10002456,Marvel’s Spider-Man 2,2024-03-11T19:01:27.593583,PS5,アクション,ソニー・インタラクティブエンタテインメント,2023/10/19,"日本語, 英語",4.88,"109,195件の評価",93％,4％,1％,1％,1％,"¥8,980","¥8,980","¥8,980","¥8,980",JAP
10004473,BIOHAZARD RE:4 PS4 & PS5,2024-03-11T19:01:31.656405,"PS4, PS5","アクション, アドベンチャー, ホラー",(株)カプコン,2023/3/23,"アラビア語, イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.8,"51,105件の評価",89％,5％,4％,0％,2％,"¥4,990","¥4,990","¥4,990","¥4,990",JAP
10001988,The Outlast Trials,2024-03-11T19:01:34.955249,No hay información,ホラー,RED BARRELS INC.,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,発表されました,発表されました,発表されました,発表されました,JAP
221852,Destiny 2 PS4™ & PS5™,2024-03-11T19:01:39.876471,"PS4, PS5","アドベンチャー, シューティング, アクション",BUNGIE INC.,2020/12/8,"イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.28,"287,433件の評価",70％,11％,6％,2％,10％,無料,無料,無料,無料,JAP
233235,ドラゴンボールZ KAKAROT PS4&PS5,2024-03-11T19:01:43.854802,"PS4, PS5","アクション, アドベンチャー, RPG",株式会社バンダイナムコエンターテインメント,2023/1/11,日本語,4.58,"39,050件の評価",79％,10％,6％,1％,4％,"¥4,400","¥4,400","¥4,400","¥4,400",JAP
212779,Minecraft,2024-03-11T19:01:50.432377,PS4,アドベンチャー,Mojang AB/日本マイクロソフト,2019/12/9,"イタリア語, ウクライナ語, オランダ語, ギリシャ語, スウェーデン語, スペイン語, スペイン語(メキシコ), スロベニア語, チェコ語, デンマーク語, トルコ語, ドイツ語, ノルウェー語, ハンガリー語, フィンランド語, フランス語 (カナダ), フランス語 (フランス), ブルガリア語, ポルトガル語 (ブラジル), ポルトガル語 (ポルトガル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.32,"1,557,977件の評価",72％,9％,7％,1％,10％,"¥2,640","¥2,640","¥2,640","¥2,640",JAP
10004865,アサシン クリード ミラージュ,2024-03-11T19:01:54.012730,"PS4, PS5","アクション, アドベンチャー",ユービーアイソフト(株),2023/10/4,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.99,"14,451件の評価",50％,22％,12％,7％,9％,"¥14,350","¥5,740","¥14,350","¥5,740",JAP
223118,Roblox,2024-03-11T19:02:10.618754,PS4,その他,Roblox合同会社,2023/10/10,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.25,"252,582件の評価",69％,9％,10％,1％,10％,無料,無料,無料,無料,JAP
10000896,原神-海灯祭,2024-03-11T19:02:13.722917,"PS4, PS5","アクション, アドベンチャー, RPG",COGNOSPHERE PTE. LTD.,2021/4/27,"イタリア語, スペイン語, タイ語, トルコ語, ドイツ語, フランス語 (フランス), ベトナム語, ポルトガル語 (ポルトガル), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.42,"323,756件の評価",76％,9％,5％,1％,9％,無料,無料,無料,無料,JAP
228857,The Sims™ 4,2024-03-11T19:02:19.047377,PS4,"アクション, シミュレーション",エレクトロニック・アーツ（株）,2017/11/16,No hay información,3.98,"87,282件の評価",60％,13％,9％,3％,16％,無料,無料,無料,無料,JAP
10005114,STAR WARS ジェダイ：サバイバー™,2024-03-11T19:02:21.961123,PS5,アクション,エレクトロニック・アーツ（株）,2023/4/28,"イタリア語, スペイン語, スペイン語(メキシコ), ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.51,"10,293件の評価",67％,23％,5％,2％,3％,"¥9,700","¥4,365","¥9,700","¥4,365",JAP
10007460,バルダーズ・ゲート3,2024-03-11T19:02:25.082495,PS5,RPG,株式会社スパイク・チュンソフト,2023/12/20,"日本語, 英語",4.82,"42,217件の評価",92％,3％,1％,1％,3％,"¥8,580","¥8,580","¥8,580","¥8,580",JAP
